id,question1,question2,is_duplicate
243568,Are there any references to xkcd in The Big Bang Theory TV series?,FRIENDS vs Big Bang Theory: which one is the best TV series to watch?,0
69069,What is the significance of CCK-GABA cells outnumbering PV-GABA cells in medial prefrontal cortex?,Comparing datefields To and From .. where To value should be greater than from In design Studio? What is the code?,0
244511,I want to send sensor data from Arduino Uno to Intel Edison via bluetooth. How can I know which serial port is open for bluetooth on Edison?,I would like to use Bluetooth transmitters to send the 5 separate analog output signals from a Blu-ray player to 5 Bluetooth speakers. Is it possible?,0
138192,"How many times does the word ""justice"" appear in Plato's Republic?",What is the purpose of the Myth of the Metals in relation to the understanding of Justice in Plato's Republic?,0
268561,"How good is IIT KGP’s Law School (RGSOIPL)? What’s the scope for IP and placements? Why should I choose IIT KGP Law over say, DU LLB?","What is the present situation of aerospace engineering at IIT, KGP, in terms of placement?",0
52461,How do I find an example of an empathy essay on historical figure?,Where do I find an example empathy essay on historical figure?,1
201885,Where can I get quality services in Sydney for dispose of large quantities of waste?,Where can I get quality services in Sydney to collect and dispose of household and commercial waste?,0
214324,"I wear spectacles. After laser treatment, can I get a job in the Merchant Navy as an engineering candidate?",How can one get into the Merchant Navy after completing engineering in IT?,0
344401,"Germany is the powerhouse of the EU. If Brexit starts a domino effect of countries leaving, what will the future of Germany look like?",How much time I need to wait for the result of South Korean student visa?,0
313563,Are there other countries that use an electoral college aside from the U.S.?,Is there a way to circumvent the Electoral College without amending the U.S. Constitution?,0
92484,What are some things everyone should know about India's Republic Day?,Narendra Modi wore a suit that has the lining of his own name during Obama's visit to India on Republic Day. What is the view of a commoner here?,0
388293,I'm 23 and I want to go to high school again. Is that possible?,What do you do if screw up first semester of high school and want to go to a good school?,0
93743,What are the differences between karate and taekwondo? What are their similarities?,What are the differences between ninjutsu and karate? What are their similarities?,0
87384,Where are the best places to eat on campus at Carnegie Mellon?,What are the best places in Pittsburgh to eat for a Carnegie Mellon student?,0
58153,"How can I lower my body fat, while gaining lean muscles at the same time?",What is the most reliable way to measure body fat percentage?,0
312074,GN-Z11 is 32 billion light years away. But the age of the universe is 13.8 billion years. How this can be explained?,Do higher authorities in Christian and Islam religion accept that creation of the observable universe took place around 13.8 billion years ago?,0
124508,What is the procedure of police verification before joining central government job?,Is there any job for CSE in Central Government as well as State Government?,0
245700,How do Pakistanis view Tarek Fatah who considers himself an Indian despite being a Pakistani?,"Why are Pakistanis constantly comparing themselves to Indians, when Indians don't want to be held in the same esteem as Pakistanis?",0
300627,"Can I become a professional tennis player if I start at the age of 14? If so, are there any tips you guys can give?",Can I become a professional football (soccer) player at age 18?,0
32951,Why Coimbatore doesn't have an international Cricket stadium?,Why isn't there any international cricket stadium in Coimbatore?,1
324682,Montana State Football Live Stream | Watch Montana State Bobcats Football Game Today Live Streaming Online?,Idaho State Football Live Stream | Watch Idaho State State Bengals Football Game Today Live Streaming Online?,0
80616,What do you think about the idea of Narendra Modi about 500&1000 notes?,What do you think about ban on Rs. 500 and Rs. 1000 currency notes?,1
375441,What are some some nice English TV shows (like Suits and Game of Thrones)?,"What are some TV shows like Suits, Game of Thrones, My Mad Fat Diary, Faking It and Lost?",1
293114,What are the advantages of using an Ethernet cable over Wi Fi?,What are the downsides of using an Ethernet cable over Wi Fi?,0
199303,Why Euler's Modified Method is created if there is already Euler's Method?,How many Islamic Countries hang Women publicly for Pre Marital Sex or Affairs as mandated by ‘Quran’?,0
231207,I had a hit of weed one time four weeks ago. What should I do if I have a hair drug test on Tuesday?,What are the chances a drug test will reveal my having smoked weed a month ago?,0
274809,What might be the effect of banning currency notes of 500 and 1000 on economy?,What will be favourable and unfavourable impacts of demonetisation of 500 and 1000 notes on the lives of people?,1
381496,"What were the major effects of the cambodia earthquake, and how do these effects compare to the Kuril Islands earthquake in 1963?","What were the major effects of the cambodia earthquake, and how do these effects compare to the Iquique earthquake in 1877?",1
153721,How will Trump’s presidency affect international students in the US?,Can I own a gun in USA being an international student on study visa?,0
181357,What does it feel like for a woman when a man ejaculates inside of her?,What is it like for a man to watch his wife have sex with another man?,0
188671,Now even Naxalites of Haryana known as Khaps have given Punjab 2 days to implement SC verdict on SYL. What will an average Punjabi is going to do?,What are the ways to promote your novel with low cost for a debut author?,0
358219,What are some ideas of real life problem (not necessarily related to computer science) but can be solved by computer science?,What are some programming/computer science books that you want to read but can't because they're very difficult?,0
285786,"Where do from e-commerce companies Amazon, eBay & Flipkart get their product images?",How/where do e-commerce websites like Amazon get product images?,1
147216,How can I hang up a call while the phone is locked in an iPhone 6 Plus?,Is the iPhone 6 Plus a great phone or the greatest phone in the world?,0
134821,If war were to break out between the USA and another country during the election then would the appointment of the new president be postponed?,Do you think other countries should have a say in who is elected the President of the USA?,0
148916,What is the rationale behind introducing 2000 rupee note by India Government?,Why is the Indian government producing 2000 rupee note as it can be easily used for black money?,1
290872,What are some tips on making it through the job interview process at M/I Homes?,What are some tips on making it through the job interview process at Home Properties?,0
96596,Is it possible to pursue my Masters in International Relations after M.B.B.S?,Can I pursue masters from IIT after completing B.E. from BITS?,0
289953,"Why do rich people who can easily afford expensive cars, rent them instead?","Should I buy a Mercedes when all of my colleagues can afford it easily, but none of them drives a luxury car?",0
380010,What is the salary required to have a decent life with decent savings in Hong Kong with family (1 kid)?,"Is 90000 THB per month a decent salary for an expat considering all factors, including traveling to my home country once a year? How much can I save?",0
173422,If elected what do you think Donald Trump's first order of business would be?,One important course to do after completing computer engineering?,0
120431,"Is there a specific color the roof of a cat's mouth should be? If so, why?","Is there a specific color the roof of my mouth should be? If so, why?",0
72313,What universities does National Commerce recruit new grads from? What majors are they looking for?,What universities does Intel recruit new grads from? What majors are they looking for?,0
230820,"As the commander-in-chief, how much control does the President have over military operations?",How much control does the President actually have over the military?,1
400119,I'm just chillin what would be a suitable answer if a girl you like tells you that?,"Is it true that if Trump becomes president, he would follow a tighter monetary policy than if Hillary becomes president?",0
28946,"I want to work in cyber security, should I major in computer science or information technology with a focus in cyber security?",Would you go into computer science or information technology if you were interested in cyber security?,0
137864,What is the most polite way to tell your contacts that you have a new cell phone number?,How do I tell my colleague to stop playing music on his cell phone?,0
4663,What is the best way of session management in REST architecture?,What would be the best way to create a baseline for a data warehouse that I am about to manage?,0
225686,How much would it cost to create a new car manufacturing company in India?,"How much would it cost to start my own car manufacturing company? Also, what are the manufacturing costs of a hybrid sedan?",0
334086,How and why is electric potential continually decreasing in a conductor carrying current?,How is the order of suggested friends on someones profile determined on i.g.?,0
27324,What are good gifts for a foreign visitor to bring when they're invited to someone's home in Bhutan for the first time?,What are good gifts for a foreign visitor to bring when they're invited to someone's home in Philippines for the first time?,0
6953,"Should highschool students be able to choose their subjects? If so, which countries are the best examples?",Do you think students should be able to choose every subject they want to learn or should there be subjects which are mandatory?,0
27208,Will banks lend me money for AIRBNB business in The Netherlands?,How likely is to get loans from banks to start a business that will loan from Canada and lend that money in another country at far greater percentage?,0
345049,What was your parents' reaction when you got selected into IIT for M.Tech degree?,What was your parents' reaction when you told them you got selected into IIT or BITS Pilani?,0
68843,What were Intel's big mistakes as a company over the past 10 years?,What were IBM's big mistakes as a company over the past 10 years?,0
57588,What are the pros and cons of living in a house in a district on the National Register of Historic Places?,What are the pros and cons of living in a house outside city limits in India?,0
29828,How will the decision of scrapping INR 500 and INR 1000 notes affect real estate prices?,Will abolishing 1000 and 500 currency note affect property prices?,1
25708,"What is something you do (or don’t do), even though you feel conflicted about it?",Hypothetical scenarios: King Henry VIII loses his battle with James IV in 1513 & dies; Pope Julius II doesn't die in 1513. How's the world different?,0
103472,How were constellations of the Southern Hemisphere discovered?,What are the most prominent constellations of the Southern Hemisphere?,0
402294,"What is the difference between for, while and do while loop in C?",What is the difference between 'while' loop and 'for' loop? What is an example of this?,0
73999,"Do you know of an NGO or organisation in Kolkata who has a building they do not use, but could be used as a shelter for vulnerable women and girls?","Do you know of any mobile game that has a backend. If so, what do they use it for?",0
29367,How effective is scrapping 500 and 1000 rupee notes? Will it reduce black money?,How will the India demonetization of 500 and 1000 rupees notes will reduce black money?,1
387702,What individuals and events in history are a source of pride for Samoa?,What individuals and events in history are a source of pride for China?,0
82936,"What is the Sahara, and how do the average temperatures there compare to the ones in the Patagonian Desert?","What is the Sahara, and how do the average temperatures there compare to the ones in the Great Sandy Desert?",1
239211,"Does the ""suggested friends"" box on Facebook prefer showing the people who have recently looked at your profile?","After looking at someone's Facebook profile a few times, they became a friend suggestion. Am I now a friend suggestion to them, too?",0
280947,Is it a good idea to join the new B.Tech program at Calcutta University?,I am a 2nd year B.Tech student at a private college. If I am selected for an SCRA then I will leave the B.Tech program. Is that a good idea?,0
64443,What can I wear with these white shoes? (See photo in comment section by clicking three dots under the question).,What is the difference between scanned copy and digitally clicked photo of a document? Can I use clicked photo when asked for scanned copy in forms?,0
80569,What are some things new employees should know going into their first day at Allied World Assurance?,What are some things new employees should know going into their first day at Assurant?,0
166623,Why don't laptops include SIM card slots so you can connect to the internet without WiFi?,What app allows you to listen to music without WiFi or Internet?,0
375850,What is the correct time table for students of mbbs to become a successful doctor?,What course of study should I do after grade 12 to be a part of space research?,0
302307,What is the funniest/wittiest line you've ever heard from a NIT-W professor?,What is the funniest/wittiest line you've ever heard from an MNNIT professor?,0
228032,"If Aryan invasion is a theory which is still debated, why do Indian school textbooks propagating this as the truth?",Why is Aryan Dravidian theory still promoted by NCERT text books?,1
36719,How long does it take for a radio signal from Earth to reach the moon?,How long does it take to fly a human being from earth to the moon?,0
303687,Why did human beings's brain evolve way too smart compared to other species? What if some other species had evolved like humans?,Why did apes evolve into humans? Why couldn't other species like reptiles evolve into intelligent versions?,0
160347,"Why do I have to ""eject"" a USB hard drive on my new Mac, but never on Windows?",Do today’s USB hard drives need to be unmounted/ejected before they are removed from the USB port?,0
228328,How can someone not very smart become smarter than those who are already born to be smart?,Do we need to be smart rather than talented to succeed in today's world? How can one develop smartness?,0
189916,"Why does Quora allow ""people"" to disable ALL comments to their answers? Is this indicative of an Agenda or just laziness in Moderation?",Why does Quora let authors to disable comments for their answer?,1
144959,How easy is to get PR (Permanent resident) in Canada through the province of Saskatchewan?,"As a new permanent resident in Canada (as refugee on Private Sponsorship Agreement Holder), how can I get the girl I love to Canada too?",0
44046,I’m most likely an INTP. I hate how I’m not punctual and how I do not follow through. Is it possible to change my Myers-Briggs personality type?,I hate girls not that I am gay but due to the fact that they ruined my life.How do I avoid them?,0
334414,How can you tell if a startup's culture is boring or without personality before accepting an offer?,I am tech lead at one of India's biggest e-commerce industry. I got an offer from Reliance JioMoney. How is the work culture? Should I accept?,0
205088,"I got 322(V-152, Q-170) and an AWA score of 4.0 on the GRE. How good are my chances of pursuing an Ms in robotics, bio inspired design or kinematics?",Doing too little against climate change is more expensive than doing enough. Why are countries still so hesitant despite this capitalistic reasoning?,0
194673,I feel that I think very fast. Could I be bipolar in a manic phase?,What do you think the 'manic' phase of the bipolarity symptomology is all about?,0
123019,Are Black people who take Family Finder DNA tests typically successfully linked to Africa?,What are some stories of people from rich family backgrounds who achieved outstanding genuine success in their careers?,0
114744,Do you have to send the questions before hand when interviewing word leaders?,How do I answer the interview question “Why do you want to work here?” when I don’t want to?,0
330312,How does the HP OfficeJet 4620 Airprint compare to the HP DesignJet Z3200 24-in PostScript Photo Printer?,How does the HP OfficeJet 4620 Airprint compare to the HP DesignJet T1530 36-in PostScript Printer?,1
374490,What do you think about opening a cafe in Queen Anne (Seattle neighborhood)? What kind of cafe concept would be fit for this neighborhood?,What are the best cafes with Wi-Fi in the East Village neighborhood of New York?,0
373896,"Working as a full time caregiver in Alberta, how much money will I get annually?",How much money will I have to spend per month as a engineering student in Kolkata?,0
77931,"Which IIMs can we aim for if one has 92.5 percentile in CAT, 87.4 in 10th, 92.4 in 12th and distinction in BE?","What percentile would be needed in the CAT 2015 to get a call from top IIMs (A, B, C, and L) at these credentials?",0
28415,What's the best place near Delhi (max 250 KMs) to relax for a couple of days?,What are the best place to visit in July near India for 5-7 days?,0
238393,How did the show It's Always Sunny in Philadelphia get its name?,Is Seinfeld or It's Always Sunny in Philadelphia more absurd?,0
97992,Are tankless water heaters reliable? Are they trouble-free? Do they heat as well as a tank-based system? This is for a rental unit with 2 bathrooms.,A Startup is asking me to be on the same salary for 2 years as they are not going for funding till 2 years should I continue with the startup?,0
203665,Why is that every time I try to be a good guy but still people don't wanna talk to me?,Do Turkish people realize that Erdoğan tries to become a tyrant?,0
203058,I just missed the deadline to CET law . How do I get an admission for this year's batch in any college in Mumbai?,How Important are my 12th boards if I want to take admission in any law college this year?,0
212996,"What does it mean when you dream about someone you don't know, but you feel that they are real?",I dreamed about a man I like. Does that mean that he's thinking about me?,0
266264,"My best friend's boyfriend abuses her emotionally, sexually, and financially. She refuses to leave him. How can I best support her?",My girlfriend was sexually assaulted by her best friend. She forgave him and still talks to him. Should I ask her to stop talking to him?,0
147955,How can an iPod Touch 4g volume button that is stuck be fixed?,Why are the volume buttons on my iPod touch not working? How can I fix them?,1
317362,Are artifacts left on the Moon and Mars from previous space missions worth more than the cost of retrieving them?,"If we had to make the moon from cheese, would it really cost more than all of GDP ever created?",0
169895,Why doesn't Tesla make cars with a sun-roof with solar panels?,How come they can't make solar panels white instead of black?,0
120609,What is the difference between pizza sauce and a red sauce for pasta?,What are the differences between pasta sauce and pizza sauce? Can I use pasta sauce on a pizza?,0
273908,How does time slow down when you travel near the speed of light?,Why does time slow down when moving near the speed of light but...?,1
18206,How do i root vivo v1max? i tried many root app but no one is worked.,How do I get best battery saver for rooted phones? I already used so many rooted battery saver but didn't work can anyone suggest me about it?,0
45987,Is it all right for a person to admire good leaders and citizens who have contribute to the country progress?,Is it all right for a person to admire the good leaders and citizens who have contributed to the country progress?,1
350048,"After marrying and while applying for a Green Card, can I stay and work in the US?","If I come to US on visit visa and I marry a green card holder, can I stay with my spouse and work in the US?",1
92646,"Is it normal to have a huge crush on a stranger whom you have never met in reality, but know a little bit about them through their social networking profile?",Is it okay to let your crush know you stalked her a bit on the social media? What would she think?,0
148239,What happens if their is suspicious activity on my Instagram account?,How would I know if there's been suspicious activity on my Instagram?,1
153099,"Why did Harvey Dent become bad in the ""the dark knight movie"" in the end. What did joker tell him that made him change?","In The Dark Knight, does Batman choose to save Harvey Dent, or did he choose to go save Rachel, given that the Joker gave him the wrong address on purpose?",0
313848,Why do people work so hard in life even though they know that nothing they have done or ever will do will remain with them?,Why is my life so bad? All of my friends have a Mercedes while I can afford a used Honda Civic. Why can't I afford things even though I work hard and help out?,0
268517,Has time made Dan Quayle bitter over his political experiences?,"What are your thoughts on electing several ""American Royalty"" family members into political office over the course of time?",0
4403,What trivia (and/or little-known facts) do you find interesting about Antarctica?,Which are some of the interesting facts about Antarctica and what are the research works going on in Antarctica?,1
106270,"Gautam Buddha always embraced non-violence, then why, according to some history books it is said that he ate pork just a few days before his death?",What according to you is the biggest bluff taught to us by our history books?,0
264765,What is special about students who gets placement over 1 crore at IITs?,What is special about students who gets placement over 1 crore?,0
358877,How can I get my old YouTube account deleted after I forgot the email?,"How do I access my youtube account, I have forgot my email and password but I can see my channel?",0
310750,Why can’t we have an air filter at every traffic light to absorb all the smoke which add to the pollution the most?,Is central OBC certificate issued from Delhi considered for admission in DTU/NSIT?,0
348591,Which are the companies who hire students for internship at master level in electronics/comm and embedded/wireless?,What is the range for the attributes in breast cancer data set?,0
318992,What are the biggest facepalm moments you have ever experienced?,What are the biggest facepalm momen you have ever experienced? Burger,1
190305,Which people should I meet in New York City if I'm interested in startups?,Which people should I meet in New York City if I'm interested in tech startups?,0
24508,How can I crack a .exe application file and get its source code?,Is it possible to retrieve source code back from an .exe application?,0
266135,"How do you really get over someone romantically, without using that person entirely? She was my first love.",Have you successfully imported a tuk-tuk or similar electric rickshaw into the U.S.?,0
395698,What are the documents required to transfer the SBI savings account from one city to another city?,Can one open a savings bank account in SBI any where in India?,0
345322,What are some tips on making it through the job interview process at DISH?,What are some tips on making it through the job interview process at Liquidity Service?,0
40915,How I can move in other Country with 1 million euros and good business experience but no degree to start a new life?,"As an aspiring journalist with no journalism qualifications (but a masters in business and economics), how can I gain writing experience?",0
76786,What are the safety precautions on handling shotguns proposed by the NRA in South Carolina?,What are the safety precautions on handling shotguns proposed by the NRA in Maine?,1
141115,What are the opportunities in a government sector after doing an MBA in marketing?,What are the job opportunities for an MBA in the government sector?,0
340639,Which is a suitable inpatient drug and alcohol rehab center near Coweta County GA?,Which is a suitable inpatient drug and alcohol rehab center near Montgomery County GA?,0
255295,"How to recover/restore imei numbers on Android erased from command ""fastboot erase all"" ?","I want to install the app Snap History Eraser, but it isn't in the app store. I have an Android. Would that be why?",0
277005,"I want to gain some weight, like 3-4 kilograms. How can I do it?",Do reading secret will really help in the way it is written into it?,0
132063,Where can I get highly sophisticated flooring service in Eastwood?,Where can I get quality services for large flooring repairs and installation services in Rydalmere?,0
345396,Should new actors start in commercials to build up their credits then focus on film/TV after?,Should new actors start in commercials to build up their acting credits then focus on film/TV after?,1
250904,What will be the effect of possible war between India and Pakistan on Indian Stock market?,If war occurs between India and Pakistan what will be its effect on the rest of country?,1
213916,What are good gifts for a foreign visitor to bring when they're invited to someone's home in Australia for the first time?,What are good gifts for a foreign visitor to bring when they're invited to someone's home in Uruguay for the first time?,0
400805,What is the difference between UEFI and Legacy Mode which we need to choose while installing the OS?,What is the main difference between tablet OS and desktop OS?,0
27927,What are the myths about business ethics? Elaborate with examples,What are the myths about business ethics? Elaborate with examples.,1
285333,How hard is it to get a full scholarship at MIT for international students?,What should international students do to study at MIT on a scholarship?,0
4434,Who is he real hero of the merchant of Venice? Give me only the keywords.,Is there someone I could email and help me as my counselor for my education?,0
129979,How would a Hillary Clinton presidency be different than Obama's?,How would a Clinton presidency differ from an Obama presidency?,1
159234,"A friend's Facebook Account was hacked and the ""hacker"" changed the email address on the account, preventing her from accessing her Facebook account. How can she regain access to her account?",I have forgotten my Facebook password and the number and email that was used in this Facebook account are also inactive and can't be used for recovery. Is there any other effective option available?,0
77382,What are the chances that there are other intelligent life forms in this vast universe of which we are a small part of?,"Seriously, what are the chances that there is not another form of intelligent life somewhere in the universe?",1
249980,Has the T20 format completely washed away the love for ODI and Test Cricket from the brains of Indian people?,"What are the funniest moments in Cricket in 2015? (Test + ODI + T20 + IPL, any type of format)",0
264902,"In a right-angle triangle, perpendicular is 3^1/2 times the base. What is ratio of their opposite angles?","In a right-angle triangle, perpendicular is [math]\sqrt{3}[/math] times the base. What is ratio of their opposite angles?",1
340093,Can I write in IBPS PO if I cleared my two backlogs in b.tech?,Can I write in IBPS PO if I cleared my two back logs in b.tech?,1
169380,"As owner of a small biz, how do I address two junior employees who were given a project to complete, but did a terrible job executing the task?","Are investors ok being approached by founders who have a day job & haven't yet registered their startup as a biz, but have a prototype & a biz plan?",0
175748,Which is the best private university in India for engineering?,Which are the best private engineering universities in India?,1
142956,Why do people use Quora to ask questions when Google or Wikipedia would be sufficient?,Why do people ask questions on Quora when they can easily find the answer for it on Google?,1
191730,"What were the major effects of the cambodia earthquake, and how do these effects compare to the Sanriku earthquake in 1896?","What were the major effects of the cambodia earthquake, and how do these effects compare to the Iquique earthquake in 1877?",1
238322,"Would it be easier to learn Spanish and French together, or Spanish and Swedish?","Which language is easier to learn, French, German or Spanish?",0
361230,Do virtual particles and energy in vacuum really exist? How do we know if they exist if we can't observe them? Where are they?,Are vacuum fluctuations energy in vacuum? Are these virtual particles? How do we know there's energy in vacuum if they didn't exist? Do they exist?,1
26260,Is it possible to remove everything mentioning Hillary Clinton or Donald Trump from my Quora feed?,"How do I filter out questions/answers about Bernie Sanders, Donald Trump, and Hillary Clinton from my feed?",1
260102,I need to give a ten minute oral presentation on a topic of my choice.How do I choose the best topic? .It is the final round of my interview process.,What presentation topic should I choose for the second stage of an interview?,0
376774,Is Sansa Stark in love with Littlefinger? Or is she up to something?,"On the show, has there been any hint that Sansa will kill Littlefinger?",0
111327,What has China gained from building islands on disputed waters in the South China Sea?,"If China can claim contiguous territory by claiming (disputed) islands in the South China sea, is there any basis for the USA to counter by claiming contiguous territory across the entire Pacific, extending from the mainland in the US to (undisputed) Guam?",0
234556,What are some good ways to invest money for a short period of time?,What are some good ways to invest money for a short period of time in India?,0
333235,Which intersections in Pittsburgh are particularly dangerous? Why? What could be done to improve them?,"Which intersections in Portland, OR are particularly dangerous? Why? What could be done to improve them?",0
309182,How can I make the Instagram search bar stop giving me suggestions for what I am typing before I finish typing it?,Is it possible to get rid of search suggestions on Instagram?,0
377741,Which candidate provided the better response to the question regarding Muslim Americans during the second debate?,Which U.S. Presidential candidate is more likely to end the race riots which have been prevalent during President Obama's second term?,0
303805,What are some things new employees should know going into their first day at National Commerce?,What are some things new employees should know going into their first day at National Western Life?,0
171249,What questions can I ask my girlfriend to find out if she loves me?,What five questions should I ask my girlfriend to find out if she really loves me?,1
175001,May I know if a officer cadet who is medically boarded out before 01.01.2016 can be profited from 7th cpc or not?,Ye rishta khoobsurat hai kitna..an old hair oil ad song.Anybody knows where to find it?,0
218490,Why is China leading the world in the Patent filing with over 1.1m filing applications alone in year 2015 ?,Why are Chinese so creative and innovative with IP filing over 1.1 m filing registration alone in year 2015 and leading the world again?,1
390473,What is The Fee structure Of BDM international school Kolkata?,How do you figure out your ideal customer profile in a b2b startup?,0
389371,How do I apply for a UK work visa without having any job offer?,I got two job offers from two companies. Both of them have offered to apply for the H1B visa. Can both applications be submitted?,0
217244,"What is the deepest lake in Europe, and how does this lake's flora and fauna compare to that of Lake Victoria?","What is the deepest lake in Europe, and how does this lake's flora and fauna compare to that of Lake Superior?",0
210266,What does Balaji Vishwanathan think about the ban of ₹500 and ₹1000 currency notes in India?,What does Balaji Vishwanathan think about Modi's new currency Idea?,1
152807,What are some things new employees should know going into their first day at Vantiv?,What are some things new employees should know going into their first day at Stamps.com?,0
112999,"How did Zeus rule his family and what kind of relationship did he have with Demeter, his sister?","How did Zeus rule his family and what kind of relationship did he have with Ares, his son?",0
324793,"What is the Sahara, and how do the average temperatures there compare to the ones in the Sonoran Desert?","What is the Sahara, and how do the average temperatures there compare to the ones in the Registan Desert?",1
334574,Which is a good inpatient drug and alcohol rehab center near Buchanan County IA?,What is a good inpatient drug and alcohol rehab center near Sioux County IA?,0
173419,Could the following bike gear design be adequate for smoother gear shifting and less shear stress on chain?,"Are there bike bags designed for, or that you have found useful for, carrying DSLR cameras and/or camera gear?",0
50688,How will I recover my Gmail if I forgot my password and I lost my phone recovery?,How do I reset my Gmail password when I don't remember my recovery information?,0
11506,Who or what labs are doing the most advanced research in machine learning?,Andrew Ng: Who or what lab is doing the most advanced research in machine learning?,1
20106,What are the advantages and disadvantages of banning 500 and 1000 notes in India?,What are the benefits of banning 500 and 1000 rupees in India?,1
198452,How often medical reports will be rechecked during IOCL joining?,Is it all right to read the screenplay before watching the movie?,0
296406,What hardware or software can I use to make videos like The Khan Academy?,I am using the Picasa software to make a video. The audio is not clear. It's striking when I make the video. How do I solve this?,0
174534,How many US citizens are 1st or 2nd generation Iberian Spanish immigrants i.e. born in Spain or having parents born in Spain?,If one has not started his study from first day of class 12 (CBSE) then can he start his studies from now till board exams?,0
43072,"How do you say ""goodnight"" in Russian? Does it depend on who you are speaking to?","How do you say ""hello friends"" in French? How does this differ depending on who is speaking or who is being spoken to?",0
199126,What are some things new employees should know going into their first day at Home Bancshares?,What are some things new employees should know going into their first day at Home Properties?,0
289060,"Computer Programming: What are the most interesting problems you've solved using Shell, Sed, Awk and Perl?",What is awk? What makes it a more useful utility than other shell utilities?,0
33780,Why don't people search on Google before posting it on Quora?,Why is it that most people don't Google their question before asking it here?,1
377185,"What are the best answers for: ""in 150 characters or fewer, tell us what makes you unique?""","How can I answer ""tell us something unique that you have done in life"" in an interview?",0
198089,"When do the numbers x, y not satisfy the system of inequalities 3≤x≤5 and |x−y|<1?","When do the numbers x, y not satisfy inequalities 3≤x≤5 and |x−y|<1? X<3 or x>5 or |x−y|<1 x<3 or x>5 or x≥y+1 or y≥x+1 x≤3 or x≥5 or x>y+1 or y>x+1",0
372692,What are the craziest/weirdest things you've seen in The Sims?,What are some of the craziest/weirdest things you've seen on LinkedIn?,0
193845,How do retailers like Big Bazaar and Spencer's decide the location of there store?,Why should one support FDI in multi-brand retail instead of empowering home-grown brands like Big Bazaar or Spencer's through better policies?,0
256116,My girlfriend won't have sex with me and she won't explain why. What can I do to get her to tell me?,"I like this girl, and we text. She knows I like her, but sometimes she will ignore my text. The last text she sent me was ""yeah, but you can't get enough of this."" Is she flirting with me? Why won't she ever respond to me?",0
25023,I am very interested in photography and recently took nikon d5300…can anyone suggest good websites and videos to learn photographyy?,"I accidentally chose the recruiter role, but I am very interested in working for an IT firm and I am very interested in learning technology related things. Is it a good time to change the domain/industry I work in?",0
159418,How are electrons and holes injected into the correct orbitals in an OLED?,If ISS orbiting around the Earth requires orbital lift/correction due to orbital decay then how will such an operation be carried out in MAVEN/MOM periodically?,0
57619,"If any one leave one university and take admission in another university, is it possible that new university will know about previous institute?","If anyone leave one university and take an admission in other university, is it possible that the new university will know about the previous institute?",1
132237,Why do Hillary Clinton’s events seem to have smaller attendance than Donald Trump's rallies?,Why do polls favour Clinton when Trump is filling up stadiums and Clinton can't fill a gymnasium?,0
330135,What are some examples of social justice issues in education?,What are some examples of social justice issues in Australia?,0
242982,Why is it that forms in the US that ask for your race/ethnicity also ask in a separate question if you consider yourself Latino/Hispanic?,"Why do applications (applying for school, work, etc.) ask for your nationality/ethnicity?",0
58695,What are the similarities between Darwin's Theory and Lamarck's Theory?,What are the major differences between Darwin and Lamarck's theories?,1
349119,Why do many people consider Age of Empires II as a better game than Age of Empires III?,What was better: the Age of Empires II campaign or the Age of Mythology campaign?,0
382522,Why do people ask questions for which they don't want to know the answer?,Why do some silly questions have a lot of people wanting to know the answers to them?,0
362244,Is energy in vacuum real? How do we know that this energy that can be borrowed and returned immediately is real if virtual particles didn't exist then?,Do virtual particles and energy in vacuum really exist? How do we know if they exist if we can't observe them? Where are they?,1
64369,"What is the Sahara, and how do the average temperatures there compare to the ones in the Gibson Desert?","What is the Sahara, and how do the average temperatures there compare to the ones in the Dasht-e Kavir?",1
52900,What are some tips on making it through the job interview process at Champion Iron?,What are some tips on making it through the job interview process at Iron Tank Resources?,0
314526,"What sort of job profiles does an MS in DSP lead to? Also, how does the availability of employment opportunities in DSP compare to other ECE specializations, such as communications or networking (specifically in the USA)?",What sort of job profiles will MS in cyber physical system lead to? Is Signal Processing better than CPS in terms of industry and research domain?,0
38673,"What is the Sahara, and how do the average temperatures there compare to the ones in the Sonoran Desert?","What is the Sahara, and how do the average temperatures there compare to the ones in the Thar Desert?",1
107845,My Nexus 6 phone has been heating a lot lately anyone have any suggestions to make it cooler?,It has been a year since I have been using a Samsung Note 3 and I am very much satisfied with my phone. Should I upgrade to an iPhone 6 Plus? Will it be worth it after using this wonderful phone?,0
68034,Do MLB players still share a hotel room with another player on road trips?,"Who is responsible for 'food and lodging' type expenses of MLB players during the season, the team or the individual player?",0
38505,What are the pros and cos of master's of one year in UK? What are the job opportunities after that?,"""Cancer is not a disease but deficiency of vitamin B17"" Is this right? Expert opinion needed.",0
384675,What does it feel like the moment you realize you just became rich?,What are examples of things that rich people have done just because they can?,0
131578,What are some mind-blowing gadgets tools that most people don't know about?,What are some mind-blowing inventions tools that most people don't know about?,1
337587,Which party is going to win the 2017 elections in Uttar Pradesh?,Who will win the next election in the state of Uttar Pradesh?,1
375301,Oh' someone thinks I make no sense and mentally sound is hospitalization therefore what kind of choice if any are chosen?,"When mentally ill people committ crimes as a result of their mental illness, do they go to jail or a mental hospital? Why?",0
270919,What are the main differences between BackTrack 5 and Fedora Security suite?,What is the difference between Android Lollipop 5.1.1 and Marshmallow 6.0?,0
